id,product_id,user_name,ssi_type,body_level,aroma_level,comment,rating_image,user_id,created_at,total_score,taste_score,aroma_score,image_accuracy_score,rating_image_2
3362,6671,hitoshi,爽酒,濃醇,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-28T05:37:34.070522,3.5,3.0,4.5,1.0,
3363,2234,hitoshi,爽酒,濃醇,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-30T01:37:34.070535,4.5,3.0,4.5,1.0,
3364,2234,hitoshi,爽酒,濃醇,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-19T11:37:34.070546,4.5,3.5,3.0,1.0,
3365,2234,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-29T23:37:34.070558,5.0,,,1.0,
3366,1513,hitoshi,爽酒,濃醇,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-12T17:37:34.070571,3.5,5.0,5.0,1.0,
3367,1513,hitoshi,爽酒,中間,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-07T04:37:34.070581,5.0,4.5,4.5,1.0,
3368,3680,hitoshi,爽酒,中間,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-11T03:37:34.070593,3.5,,5.0,1.0,
3369,3680,hitoshi,爽酒,中間,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-13T02:37:34.070604,5.0,5.0,4.5,1.0,
3370,654,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-03T06:37:34.070616,4.0,3.5,4.0,1.0,
3371,654,hitoshi,爽酒,淡麗辛口,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-04T13:37:34.070627,3.5,4.0,4.0,1.0,
3372,6532,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-19T02:37:34.070639,4.0,3.5,5.0,1.0,
3373,6532,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-27T23:37:34.070649,4.5,,3.0,1.0,
3374,2239,hitoshi,爽酒,淡麗辛口,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-10T22:37:34.070661,4.5,3.0,5.0,1.0,
3375,6544,hitoshi,爽酒,中間,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-06T07:37:34.070674,4.0,4.0,4.0,1.0,
3376,6544,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-12T10:37:34.070691,4.0,,3.5,1.0,
3377,1386,hitoshi,爽酒,淡麗辛口,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-14T08:37:34.070703,5.0,3.0,3.5,1.0,
3378,2242,hitoshi,爽酒,中間,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-05T14:37:34.070715,4.5,3.5,4.5,1.0,
3379,2242,hitoshi,爽酒,濃醇,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-10T11:37:34.070727,5.0,4.5,,1.0,
3380,2242,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-20T06:37:34.070739,4.0,,5.0,1.0,
3381,2694,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-09T12:37:34.070752,3.5,5.0,3.5,1.0,
3382,2694,hitoshi,爽酒,濃醇,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-05T05:37:34.070762,5.0,,3.5,1.0,
3383,6562,hitoshi,爽酒,淡麗辛口,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-17T15:37:34.070775,3.5,4.0,,1.0,
3384,6562,hitoshi,爽酒,淡麗辛口,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-24T10:37:34.070785,3.5,3.0,3.5,1.0,
3385,4322,hitoshi,爽酒,淡麗辛口,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-08T17:37:34.070797,4.0,3.0,3.0,1.0,
3386,4993,hitoshi,爽酒,淡麗辛口,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-14T04:37:34.070811,5.0,3.5,3.0,1.0,
3387,4993,hitoshi,爽酒,濃醇,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-14T05:37:34.070821,4.0,4.5,4.5,1.0,
3388,2249,hitoshi,爽酒,濃醇,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-14T06:37:34.070833,3.5,,3.0,1.0,
3389,2249,hitoshi,爽酒,淡麗辛口,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-25T11:37:34.070843,5.0,3.0,,1.0,
3390,1967,hitoshi,爽酒,淡麗辛口,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-20T00:37:34.070856,5.0,3.5,5.0,1.0,
3391,1615,hitoshi,爽酒,淡麗辛口,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-14T01:37:34.070868,3.5,5.0,4.5,1.0,
3392,4403,hitoshi,爽酒,中間,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-15T13:37:34.070880,4.0,3.0,,1.0,
3393,4403,hitoshi,爽酒,中間,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-03T06:37:34.070891,5.0,5.0,3.5,1.0,
3394,505,hitoshi,爽酒,中間,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-07T12:37:34.070902,5.0,3.0,5.0,1.0,
3395,1762,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-09T12:37:34.070916,4.5,3.5,5.0,1.0,
3396,860,hitoshi,爽酒,中間,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-04T14:37:34.070928,5.0,,,1.0,
3397,860,hitoshi,爽酒,濃醇,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-07T18:37:34.070938,5.0,4.5,,1.0,
3398,4403,hitoshi,爽酒,淡麗辛口,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-11T04:37:34.070951,3.5,4.5,3.5,1.0,
3399,4403,hitoshi,爽酒,淡麗辛口,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-02T07:37:34.070962,4.5,5.0,3.5,1.0,
3400,505,hitoshi,爽酒,中間,華やかフルーティ,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-30T04:37:34.070974,4.5,3.5,4.0,1.0,
3401,1003,hitoshi,爽酒,淡麗辛口,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-07-12T23:37:34.070986,5.0,4.0,3.5,1.0,
3402,1003,hitoshi,爽酒,淡麗辛口,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-07T16:37:34.070996,3.5,5.0,3.5,1.0,
3403,2259,hitoshi,爽酒,中間,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-15T05:37:34.071008,5.0,3.0,,1.0,
3404,2259,hitoshi,爽酒,中間,しっかり個性的,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-05T20:37:34.071019,3.5,3.0,,1.0,
3405,705,hitoshi,爽酒,濃醇,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-26T12:37:34.071031,4.0,,3.5,1.0,
3406,705,hitoshi,爽酒,淡麗辛口,華やかフルーティ,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-18T15:37:34.071041,5.0,4.0,3.5,1.0,
3407,4121,hitoshi,爽酒,濃醇,しっかり個性的,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-06-25T02:37:34.071053,4.5,5.0,,1.0,
3408,4121,hitoshi,爽酒,濃醇,すっきりおだやか,キリッと冷やして飲むと抜群のキレ味！雑味が一切なくてクリアな喉越しなので、お刺身やカルパッチョなど魚料理との相性が完璧です。,,dummy_sns_source,2026-07-12T18:37:34.071064,3.5,4.0,,1.0,
3409,2973,hitoshi,爽酒,濃醇,すっきりおだやか,非常にスッキリした飲み口で、何杯でもいけちゃいます。食中酒としてこれ以上のものはないですね。毎日のお晩酌に常備したいです。,,dummy_sns_source,2026-06-11T06:37:34.071076,4.5,3.0,4.5,1.0,
